name,price,unit,imageUrl,product_type
Ben's Original Express Langkorn & Wildreis 220g,"2,29 €","220g (1 kg = 10,41 €)",https://img.rewe-static.de/8937564/39784401_digital-image.png?imwidth=304&impolicy=kues,reis
Ben's Original Basmati- & Thai-Reis 500g,"2,99 €","500g (1 kg = 5,98 €)",https://img.rewe-static.de/3769119/2177440_digital-image.png?imwidth=304&impolicy=kues,reis
REWE Beste Wahl Express Reis Mexikanische Art 250g,"1,29 €","250g (1 kg = 5,16 €)",https://img.rewe-static.de/7715995/38335294_digital-image.png?imwidth=304&impolicy=kues,reis
Ben's Original Basmati-Reis im Beutel 1kg,"5,49 €",1000g,https://img.rewe-static.de/2266728/26835382_digital-image.png?imwidth=304&impolicy=kues,reis
Ben's Original Express Italienisch mit Mascarpone 220g,"2,29 €","220g (1 kg = 10,41 €)",https://img.rewe-static.de/8940443/39784403_digital-image.png?imwidth=304&impolicy=kues,reis
Arroz Cebolla Sollana Paella Reis 1000g,"2,99 €",1000g,https://img.rewe-static.de/0277889/29945589_digital-image.png?imwidth=304&impolicy=kues,reis
Ben's Original Spitzen-Langkorn-Reis im Kochbeutel 1kg,"4,49 €",1000g,https://img.rewe-static.de/5771404/3927720_digital-image.png?imwidth=304&impolicy=kues,reis
Ben's Original Natur-Reis im Beutel 10 Minuten 4x125g,,"4x125g (1 kg = 3,58 €)",https://img.rewe-static.de/5471214/1855970_digital-image.png?imwidth=304&impolicy=kues,reis
REWE Beste Wahl Sushi Reis 500g,"1,79 €","500g (1 kg = 3,58 €)",https://img.rewe-static.de/9084014/45313168_digital-image.png?imwidth=304&impolicy=kues,reis
Ben's Original Spitzen-Langkorn-Reis im Beutel 20 Minuten 4x125g,,"4x125g (1 kg = 3,58 €)",https://img.rewe-static.de/1038907/33380828_digital-image.png?imwidth=304&impolicy=kues,reis
Ben's Original Express Chili Con Carne mexikanisch mild 250g,"2,49 €","250g (1 kg = 9,96 €)",https://img.rewe-static.de/2090875/22177428_digital-image.png?imwidth=304&impolicy=kues,reis
Ben's Original Express Risotto Tomate & italienische Kräuter 250g,"2,49 €","250g (1 kg = 9,96 €)",https://img.rewe-static.de/1446060/20685274_digital-image.png?imwidth=304&impolicy=kues,reis
Wurzener Langkorn-Reis 4x125g,"1,79 €","4x125g (1 kg = 3,58 €)",https://img.rewe-static.de/9240853/2161440_digital-image.png?imwidth=304&impolicy=kues,reis
Reis-fit Basmati-Reis 4x125g,"2,99 €","4x125g (1 kg = 5,98 €)",https://img.rewe-static.de/0590649/7456320_digital-image.png?imwidth=304&impolicy=kues,reis
Wurzener Parboiled-Reis 4x125g,"2,05 €","4x125g (1 kg = 4,10 €)",https://img.rewe-static.de/2359367/3142030_digital-image.png?imwidth=304&impolicy=kues,reis
"Wurzener KuKo-Reis 4x62,5g","2,19 €","4x62,50g (1 kg = 8,76 €)",https://img.rewe-static.de/6757715/3715570_digital-image.png?imwidth=304&impolicy=kues,reis
Reis-fit Spitzen-Langkornreis 4x125g,"1,99 €","4x125g (1 kg = 3,98 €)",https://img.rewe-static.de/0589683/1185970_digital-image.png?imwidth=304&impolicy=kues,reis
Oryza Ideal-Reis 1kg,"2,99 €",1000g,https://img.rewe-static.de/5272297/6668720_digital-image.png?imwidth=304&impolicy=kues,reis
Oryza Natur-Reis 1kg,"2,99 €",1000g,https://img.rewe-static.de/5272319/3311040_digital-image.png?imwidth=304&impolicy=kues,reis
Reis-fit Express Quinoa 250g,"1,89 €","250g (1 kg = 7,56 €)",https://img.rewe-static.de/8743683/35724524_digital-image.png?imwidth=304&impolicy=kues,reis
Oryza Ideal-Reis 500g,"1,69 €","500g (1 kg = 3,38 €)",https://img.rewe-static.de/4762819/9696760_digital-image.png?imwidth=304&impolicy=kues,reis
Oryza Natur-Reis 500g,"1,69 €","500g (1 kg = 3,38 €)",https://img.rewe-static.de/3112799/2172100_digital-image.png?imwidth=304&impolicy=kues,reis
Reis-Fit Express Basmati-Reis 250g,"1,89 €","250g (1 kg = 7,56 €)",https://img.rewe-static.de/8379872/30355654_digital-image.png?imwidth=304&impolicy=kues,reis
Müller's Mühle Langkorn-Reis 250g,"1,89 €","250g (1 kg = 7,56 €)",https://img.rewe-static.de/9967193/45732362_digital-image.png?imwidth=304&impolicy=kues,reis
Oryza Risotto- & Paella-Reis 500g,"2,29 €","500g (1 kg = 4,58 €)",https://img.rewe-static.de/5145384/2179460_digital-image.png?imwidth=304&impolicy=kues,reis
Oryza Risotto- & Paella-Reis 1kg,"4,49 €",1000g,https://img.rewe-static.de/1471394/22002696_digital-image.png?imwidth=304&impolicy=kues,reis
Oryza Spitzen-Langkorn-Reis 500g,"1,69 €","500g (1 kg = 3,38 €)",https://img.rewe-static.de/5272220/22002986_digital-image.png?imwidth=304&impolicy=kues,reis
Neuss & Wilke Basmati-Reis 1kg,"3,99 €",1kg,https://img.rewe-static.de/3880036/22002552_digital-image.png?imwidth=304&impolicy=kues,reis
Oryza Jasmin-Reis 500g,"2,29 €","500g (1 kg = 4,58 €)",https://img.rewe-static.de/2600412/21792195_digital-image.png?imwidth=304&impolicy=kues,reis
Davert Bio Jasmin-Reis Weiß 500g,"3,29 €","500g (1 kg = 6,58 €)",https://img.rewe-static.de/8752184/24762958_digital-image.png?imwidth=304&impolicy=kues,reis
REWE Bio Expressreis Vollkorn & Wildreis 250g,"1,49 €","250g (1 kg = 5,96 €)",https://img.rewe-static.de/8998378/42309785_digital-image.png?imwidth=304&impolicy=kues,reis
Müllers's Mühle Bowl-Mix 250g,"1,89 €","250g (1 kg = 7,56 €)",https://img.rewe-static.de/9968297/46915675_digital-image.png?imwidth=304&impolicy=kues,reis
Reis-Fit Express Mediterran-Reis 250g,"1,89 €","250g (1 kg = 7,56 €)",https://img.rewe-static.de/8787416/37632675_digital-image.png?imwidth=304&impolicy=kues,reis
REWE Bio Naturreis Spitzen-Langkorn 1kg,"2,59 €",1kg,https://img.rewe-static.de/8032052/31063840_digital-image.png?imwidth=304&impolicy=kues,reis
Oryza Basmati- & Wildreis 500g,"2,29 €","500g (1 kg = 4,58 €)",https://img.rewe-static.de/7300140/7463100_digital-image.png?imwidth=304&impolicy=kues,reis
Oryza Natur- & Wildreis 500g,"2,29 €","500g (1 kg = 4,58 €)",https://img.rewe-static.de/7300190/1329040_digital-image.png?imwidth=304&impolicy=kues,reis
Müller's Mühle Milchreis 500g,"1,99 €","500g (1 kg = 3,98 €)",https://img.rewe-static.de/8985727/41393412_digital-image.png?imwidth=304&impolicy=kues,reis
REWE Bio Express Getreide & Linsen 250g,"1,49 €","250g (1 kg = 5,96 €)",https://img.rewe-static.de/7639176/42309024_digital-image.png?imwidth=304&impolicy=kues,reis
Wurzener Spitzen-Langkornreis im Kochbeutel 4x125g,"1,69 €","4x125g (1 kg = 3,38 €)",https://img.rewe-static.de/3892689/24046990_digital-image.png?imwidth=304&impolicy=kues,reis
Wurzener Milchreis 4x125g,"2,05 €","4x125g (1 kg = 4,10 €)",https://img.rewe-static.de/2359324/7463610_digital-image.png?imwidth=304&impolicy=kues,reis
Müller's Mühle Mediterran 250g,"1,89 €","250g (1 kg = 7,56 €)",https://img.rewe-static.de/9967704/45732379_digital-image.png?imwidth=304&impolicy=kues,reis
Oryza Himalaya Basmati 1kg,"4,49 €",1000g,https://img.rewe-static.de/0483958/23174530_digital-image.png?imwidth=304&impolicy=kues,reis
Oryza Himalaya Basmati 500g,"2,29 €","500g (1 kg = 4,58 €)",https://img.rewe-static.de/2600315/1231150_digital-image.png?imwidth=304&impolicy=kues,reis
Reis-Fit Express Burrito-Bowl-Reis vegan 250g,"1,89 €","250g (1 kg = 7,56 €)",https://img.rewe-static.de/8818554/37893344_digital-image.png?imwidth=304&impolicy=kues,reis
Cau Tre Reispapier rund 22cm 280g,"3,19 €","280g (1 kg = 11,39 €)",https://img.rewe-static.de/7856038/34078033_digital-image.png?imwidth=304&impolicy=kues,reis
REWE Bio Milchreis 500g,"1,59 €","500g (1 kg = 3,18 €)",https://img.rewe-static.de/7186200/28011466_digital-image.png?imwidth=304&impolicy=kues,reis
REWE Beste Wahl Langkorn Express Reis 250g,"1,29 €","250g (1 kg = 5,16 €)",https://img.rewe-static.de/8397907/30994912_digital-image.png?imwidth=304&impolicy=kues,reis
REWE Beste Wahl Oriental Express Reis 250g,"1,29 €","250g (1 kg = 5,16 €)",https://img.rewe-static.de/8041769/30389899_digital-image.png?imwidth=304&impolicy=kues,reis
ja! Basmati Reis 1kg,"2,99 €",1000g,https://img.rewe-static.de/7087342/27710925_digital-image.png?imwidth=304&impolicy=kues,reis
ja! Jasmin Reis 1kg,"2,49 €",1000g,https://img.rewe-static.de/8350407/30349583_digital-image.png?imwidth=304&impolicy=kues,reis
ja! Parboiled Spitzenreis Langkornreis 1kg,"1,59 €",1000g,https://img.rewe-static.de/7227868/3877230_digital-image.png?imwidth=304&impolicy=kues,reis
ja! Langkorn-Spitzenreis im Kochbeutel 4x125g,"0,99 €","4x125g (1 kg = 1,98 €)",https://img.rewe-static.de/1062430/8447940_digital-image.png?imwidth=304&impolicy=kues,reis
ja! Milchreis 500g,"0,99 €","500g (1 kg = 1,98 €)",https://img.rewe-static.de/2107010/23116651_digital-image.png?imwidth=304&impolicy=kues,reis
Barilla Spaghetti glutenfrei 400g,"3,49 €","400g (1 kg = 8,73 €)",https://img.rewe-static.de/2167566/23715522_digital-image.png?imwidth=304&impolicy=kues,nudeln
Möwe Spaghetti 500g,"1,39 €","500g (1 kg = 2,78 €)",https://img.rewe-static.de/6557740/36476350_digital-image.png?imwidth=304&impolicy=kues,nudeln
Delverde Spaghettini 71 500g,"1,89 €","500g (1 kg = 3,78 €)",https://img.rewe-static.de/8925615/33309164_digital-image.png?imwidth=304&impolicy=kues,nudeln
Ppura Bio Spaghettini 500g,"1,99 €","500g (1 kg = 3,98 €)",https://img.rewe-static.de/7797302/37721755_digital-image.png?imwidth=304&impolicy=kues,nudeln
Barilla Albronzo Spaghettoni 500g,"2,49 €","500g (1 kg = 4,98 €)",https://img.rewe-static.de/9942662/47169939_digital-image.png?imwidth=304&impolicy=kues,nudeln
De Cecco Spaghetti glutenfrei 400g,"3,49 €","400g (1 kg = 8,73 €)",https://img.rewe-static.de/9923183/47172620_digital-image.png?imwidth=304&impolicy=kues,nudeln
Barilla Spaghettini Nr.3 500g,"1,99 €","500g (1 kg = 3,98 €)",https://img.rewe-static.de/1483005/20764382_digital-image.png?imwidth=304&impolicy=kues,nudeln
Barilla Spaghetti Nr.5 500g,"1,99 €","500g (1 kg = 3,98 €)",https://img.rewe-static.de/1483021/20428098_digital-image.png?imwidth=304&impolicy=kues,nudeln
Barilla Spaghettoni Nr.7 500g,"1,99 €","500g (1 kg = 3,98 €)",https://img.rewe-static.de/6754910/20769122_digital-image.png?imwidth=304&impolicy=kues,nudeln
Alb-Gold Bio Spaghetti 500g,"1,99 €","500g (1 kg = 3,98 €)",https://img.rewe-static.de/8451898/31477304_digital-image.png?imwidth=304&impolicy=kues,nudeln
REWE Bio Spaghetti Dinkel 500g,"1,65 €","500g (1 kg = 3,30 €)",https://img.rewe-static.de/8365010/30447200_digital-image.png?imwidth=304&impolicy=kues,nudeln
Mirácoli Spaghetti für 5 Portionen 610g,"4,49 €","610,40g (1 kg = 7,36 €)",https://img.rewe-static.de/8978858/40469041_digital-image.png?imwidth=304&impolicy=kues,nudeln
Riesa Teigwaren Schlemmerliebling Spaghetti 500g,"1,39 €","500g (1 kg = 2,78 €)",https://img.rewe-static.de/0057622/2634320_digital-image.png?imwidth=304&impolicy=kues,nudeln
Dinkel Max Bio Dinkel Spaghetti 500g,"2,79 €","500g (1 kg = 5,58 €)",https://img.rewe-static.de/2395698/25971255_digital-image.png?imwidth=304&impolicy=kues,nudeln
Riesa Teigwaren Fitmacher Spaghetti 500g,"1,59 €","500g (1 kg = 3,18 €)",https://img.rewe-static.de/5019753/21858458_digital-image.png?imwidth=304&impolicy=kues,nudeln
Just Taste Bio Edamame Spaghetti 250g,"3,19 €","250g (1 kg = 12,76 €)",https://img.rewe-static.de/8392813/30389556_digital-image.png?imwidth=304&impolicy=kues,nudeln
Slendier Spaghetti Style Bio Konjakwurzel vegan 250g,"2,99 €","250g (1 kg = 11,96 €)",https://img.rewe-static.de/2314734/23375255_digital-image.png?imwidth=304&impolicy=kues,nudeln
Alb-Gold Naturland Bio Spaghetti 500g,"1,59 €","500g (1 kg = 3,18 €)",https://img.rewe-static.de/9914002/48708512_digital-image.png?imwidth=304&impolicy=kues,nudeln
3 Glocken Genuss Pur Spaghetti 500g,,"500g (1 kg = 1,98 €)",https://img.rewe-static.de/8013454/6718540_digital-image.png?imwidth=304&impolicy=kues,nudeln
REWE Bio Naturland Spaghetti Vollkorn 500g,"0,85 €","500g (1 kg = 1,70 €)",https://img.rewe-static.de/8822896/37261414_digital-image.png?imwidth=304&impolicy=kues,nudeln
De Cecco Spaghetti Nr. 12 500g,"2,49 €","500g (1 kg = 4,98 €)",https://img.rewe-static.de/3742016/1772330_digital-image.png?imwidth=304&impolicy=kues,nudeln
"Mirácoli Spaghetti mit Tomatensauce 3 Portionen 376,2g","3,29 €","376,20g (1 kg = 8,75 €)",https://img.rewe-static.de/7660917/40453033_digital-image.png?imwidth=304&impolicy=kues,nudeln
REWE frei von Spaghetti glutenfrei 500g,"1,59 €","500g (1 kg = 3,18 €)",https://img.rewe-static.de/1290472/17237900_digital-image.png?imwidth=304&impolicy=kues,nudeln
REWE Beste Wahl Spaghetti N°3 500g,"1,39 €","500g (1 kg = 2,78 €)",https://img.rewe-static.de/2632428/24971043_digital-image.png?imwidth=304&impolicy=kues,nudeln
Barilla Al Bronzo Spaghetti Nr. 305 500g,"2,49 €","500g (1 kg = 4,98 €)",https://img.rewe-static.de/9942553/46661302_digital-image.png?imwidth=304&impolicy=kues,nudeln
REWE Beste Wahl Spaghetti mit Frischei 500g,"1,59 €","500g (1 kg = 3,18 €)",https://img.rewe-static.de/8282037/29254375_digital-image.png?imwidth=304&impolicy=kues,nudeln
De Cecco Bio Spaghetti Nr. 12 500g,"2,69 €","500g (1 kg = 5,38 €)",https://img.rewe-static.de/0473795/44009085_digital-image.png?imwidth=304&impolicy=kues,nudeln
ja! Spaghetti 500g,"0,79 €","500g (1 kg = 1,58 €)",https://img.rewe-static.de/0687999/37902543_digital-image.png?imwidth=304&impolicy=kues,nudeln
ja! Spaghetti Arrabbiata 385g,"1,59 €","385g (1 kg = 4,13 €)",https://img.rewe-static.de/8015566/31025396_digital-image.png?imwidth=304&impolicy=kues,nudeln
ja! Spaghetti mit Tomatensauce 400g,"1,59 €","400g (1 kg = 3,98 €)",https://img.rewe-static.de/2696946/25677556_digital-image.png?imwidth=304&impolicy=kues,nudeln
ja! Dinkel Spaghetti 500g,"1,29 €","500g (1 kg = 2,58 €)",https://img.rewe-static.de/8494755/32253971_digital-image.png?imwidth=304&impolicy=kues,nudeln
Landkost Ei Eier Bodenhaltung 10 Stück,"2,59 €",10 Stück,https://img.rewe-static.de/1995988/30378984_digital-image.png?imwidth=304&impolicy=kues,eier-ei-ersatz
Hähnlein Bio Eier 6 Stück,"3,29 €",6 Stück,https://img.rewe-static.de/2062908/23306442_digital-image.png?imwidth=304&impolicy=kues,eier-ei-ersatz
REWE Beste Wahl Eier Freilandhaltung 4 Stück,"1,29 €",4 Stück,https://img.rewe-static.de/8407133/31099100_digital-image.png?imwidth=304&impolicy=kues,eier-ei-ersatz
Eier Freilandhaltung 6 Stück,"2,49 €",6 Stück,https://img.rewe-static.de/8446102/34418716_digital-image.png?imwidth=304&impolicy=kues,eier-ei-ersatz
Eier Bodenhaltung 6 Stück,"2,09 €",6 Stück,https://img.rewe-static.de/7865351/34679479_digital-image.png?imwidth=304&impolicy=kues,eier-ei-ersatz
Bio Eier frisch 10 Stück,"3,39 €",10 Stück,https://img.rewe-static.de/7902683/33206641_digital-image.png?imwidth=304&impolicy=kues,eier-ei-ersatz
Landkost Eier Freilandhaltung 10 Stück,"3,09 €",10 Stück,https://img.rewe-static.de/7919691/33110894_digital-image.png?imwidth=304&impolicy=kues,eier-ei-ersatz
Landkost-Ei Bio Eier 6 Stück,"3,99 €",6 Stück,https://img.rewe-static.de/8923860/39200671_digital-image.png?imwidth=304&impolicy=kues,eier-ei-ersatz
REWE Beste Wahl Respeggt Eier Freilandhaltung 10 Stück,"2,69 €",10 Stück,https://img.rewe-static.de/8470640/31525372_digital-image.png?imwidth=304&impolicy=kues,eier-ei-ersatz
REWE Beste Wahl Eier Freilandhaltung 6 Stück,"1,99 €",6 Stück,https://img.rewe-static.de/8209143/28333268_digital-image.png?imwidth=304&impolicy=kues,eier-ei-ersatz
REWE Beste Wahl Eier Bodenhaltung 6 Stück,"1,59 €",6 Stück,https://img.rewe-static.de/9142970/45170425_digital-image.png?imwidth=304&impolicy=kues,eier-ei-ersatz
REWE Bio Eier Spitz und Bube 6 Stück,"2,99 €",6 Stück,https://img.rewe-static.de/7078288/27539478_digital-image.png?imwidth=304&impolicy=kues,eier-ei-ersatz
Landkost-Ei BB-Ei Bio Eier 10 Stück,"3,99 €",10 Stück,https://img.rewe-static.de/8762428/36094940_digital-image.png?imwidth=304&impolicy=kues,eier-ei-ersatz
REWE Beste Wahl Brotzeit-Eier aus Bodenhaltung 6 Stück,"1,89 €",6 Stück,https://img.rewe-static.de/7871419/33973151_digital-image.png?imwidth=304&impolicy=kues,eier-ei-ersatz
REWE Beste Wahl Frische Eier aus Freilandhaltung 6 Stück,"2,09 €",6 Stück,https://img.rewe-static.de/9952769/46463578_digital-image.png?imwidth=304&impolicy=kues,eier-ei-ersatz
REWE Feine Welt Wachteleier Auslaufhaltung 12 Stück,"2,99 €",12 Stück,https://img.rewe-static.de/7056609/26873057_digital-image.png?imwidth=304&impolicy=kues,eier-ei-ersatz
Biovegan Bio Veganes Rührei mit Speck-Ersatz 50g,"2,49 €",50g,https://img.rewe-static.de/9058759/49620940_digital-image.png?imwidth=304&impolicy=kues,eier-ei-ersatz
Biozentrale Bio Ei-Ersatz vegan 20g,"1,29 €","20g (1 kg = 64,50 €)",https://img.rewe-static.de/8439243/32049282_digital-image.png?imwidth=304&impolicy=kues,eier-ei-ersatz
"Veggo Aquafaba Ei Ersatz vegan 0,5l","2,99 €","0,50l (1 l = 5,98 €)",https://img.rewe-static.de/7829092/35149112_digital-image.png?imwidth=304&impolicy=kues,eier-ei-ersatz
REWE Bio + vegan Eiersatz 15g,"0,79 €","15g (1 kg = 52,67 €)",https://img.rewe-static.de/8893877/39124597_digital-image.png?imwidth=304&impolicy=kues,eier-ei-ersatz
ja! Frische Eier aus Bodenhaltung 10 Stück,"1,99 €",10 Stück,https://img.rewe-static.de/7937888/32330762_digital-image.png?imwidth=304&impolicy=kues,eier-ei-ersatz
ja! Bunte Eier 10 Stück,"2,49 €",10 Stück,https://img.rewe-static.de/8929423/42230094_digital-image.png?imwidth=304&impolicy=kues,eier-ei-ersatz
"Arla Bio Frische Weidemilch 3,8% 1l","1,69 €",1l,https://img.rewe-static.de/2058036/40601561_digital-image.png?imwidth=304&impolicy=kues,frischmilch
"Arla LactoFree Laktosefreie Milch 1,5% 1l","2,09 €",1l,https://img.rewe-static.de/8023985/40601699_digital-image.png?imwidth=304&impolicy=kues,frischmilch
"Arla LactoFree Laktosefreie Milch 3,5% 1l","2,19 €",1l,https://img.rewe-static.de/8398989/40601719_digital-image.png?imwidth=304&impolicy=kues,frischmilch
"Arla Bio Frische Weidemilch 1,5% 1l","1,59 €",1l,https://img.rewe-static.de/2058071/40601585_digital-image.png?imwidth=304&impolicy=kues,frischmilch
"Hemme Milch 1,8% 1l","1,49 €",1l,https://img.rewe-static.de/1042421/20674211_digital-image.png?imwidth=304&impolicy=kues,frischmilch
"Hemme Milch Frische Vollmilch 3,7% 1l","1,59 €",1l,https://img.rewe-static.de/1042422/8646730_digital-image.png?imwidth=304&impolicy=kues,frischmilch
"Gläserne Molkerei Frische Weidemilch Bio 3,8 1l","1,75 €",1l,https://img.rewe-static.de/2196833/33828513_digital-image.png?imwidth=304&impolicy=kues,frischmilch
"Landliebe fettarme Landmilch 1,5% 1l","1,59 €","1l
zzgl. 0,15€ Pfand",https://img.rewe-static.de/6920632/8124490_digital-image.png?imwidth=304&impolicy=kues,frischmilch
"Thüringer Land Trinkmilch 3,8% 1l","1,69 €","1l
zzgl. 0,15€ Pfand",https://img.rewe-static.de/9350144/17060390_digital-image.png?imwidth=304&impolicy=kues,frischmilch
Bärenmarke Die Alpenfrische Vollmilch 1l,,1l,https://img.rewe-static.de/1252410/25380943_digital-image.png?imwidth=304&impolicy=kues,frischmilch
"Bärenmarke Alpenfrische Milch 1,8% 1l",,1l,https://img.rewe-static.de/4561767/3754160_digital-image.png?imwidth=304&impolicy=kues,frischmilch
"Weihenstephan Frische Milch 1,5% 0,5l","1,05 €","0,50l (1 l = 2,10 €)",https://img.rewe-static.de/0533822/7397490_digital-image.png?imwidth=304&impolicy=kues,frischmilch
"Weihenstephan Frische Milch 3,5% 0,5l","1,09 €","0,50l (1 l = 2,18 €)",https://img.rewe-static.de/0547965/21421542_digital-image.png?imwidth=304&impolicy=kues,frischmilch
"REWE Bio Frische Weidemilch 3,8% 1l","1,25 €",1l,https://img.rewe-static.de/0197872/2357080_digital-image.png?imwidth=304&impolicy=kues,frischmilch
"REWE Bio Frische Weidemilch 1,5% 1l","1,15 €",1l,https://img.rewe-static.de/0197862/3568680_digital-image.png?imwidth=304&impolicy=kues,frischmilch
"REWE Beste Wahl Weidemilch 1,5% 1l","1,15 €",1l,https://img.rewe-static.de/8044698/30643506_digital-image.png?imwidth=304&impolicy=kues,frischmilch
Gläserne Molkerei Bio Frische Weidemilch 1l,"1,65 €",1l,https://img.rewe-static.de/2213477/34267599_digital-image.png?imwidth=304&impolicy=kues,frischmilch
"Schwarzwaldmilch Bio Frische Heumilch 3,8% 1l","2,09 €","1l
zzgl. 0,15€ Pfand",https://img.rewe-static.de/9946058/47033875_digital-image.png?imwidth=304&impolicy=kues,frischmilch
"REWE Beste Wahl Weide Vollmilch 3,5% 1l","1,25 €",1l,https://img.rewe-static.de/8045202/30643271_digital-image.png?imwidth=304&impolicy=kues,frischmilch
"Gläserne Molkerei Bio Frische Heu Milch 3,8% 1l","1,95 €",1l,https://img.rewe-static.de/8761548/36094908_digital-image.png?imwidth=304&impolicy=kues,frischmilch
"Schwarzwaldmilch LAC Frische Vollmilch 3,5% 1l","1,89 €",1l,https://img.rewe-static.de/1040053/22782026_digital-image.png?imwidth=304&impolicy=kues,frischmilch
"Schwarzwaldmilch LAC Frische Fettarme Milch 1,5% 1l","1,79 €",1l,https://img.rewe-static.de/1040054/17535090_digital-image.png?imwidth=304&impolicy=kues,frischmilch
"Landliebe frische Landmilch 3,8% 1l","1,69 €","1l
zzgl. 0,15€ Pfand",https://img.rewe-static.de/4561040/7396890_digital-image.png?imwidth=304&impolicy=kues,frischmilch
"ja! Frische Vollmilch 3,5% 1l","1,09 €",1l,https://img.rewe-static.de/2865690/25483483_digital-image.png?imwidth=304&impolicy=kues,frischmilch
"ja! Frische fettarme Milch 1,5% 1l","0,99 €",1l,https://img.rewe-static.de/2865662/25483298_digital-image.png?imwidth=304&impolicy=kues,frischmilch
